class,level,time,latitude,longitude
C,2.7,28 July 2011 at 08:00,-2.04885,19.5485
C,1.5,28 July 2011 at 11:00,-1.98667,19.5977
C,5.3,28 July 2011 at 12:12,-1.97997,19.6093
C,3.5,28 July 2011 at 20:36,-1.75638,19.6616
C,4.1,29 July 2011 at 01:12,-1.65497,19.6876
C,1.1,29 July 2011 at 05:36,-1.62659,19.6651
C,1.0,05 August 2011 at 03:36,1.87650,18.8706
C,1.3,30 July 2011 at 12:12,29.8846,17.8279
C,1.7,31 July 2011 at 19:12,30.2915,17.8638
C,1.6,28 July 2011 at 18:12,-32.9052,16.2138
C,2.3,29 July 2011 at 00:36,-32.8108,16.2894
C,1.0,29 July 2011 at 02:24,-32.7238,16.2700
C,1.2,29 July 2011 at 03:48,-32.6301,16.2589
C,1.1,29 July 2011 at 04:36,-32.5902,16.2683
C,1.1,29 July 2011 at 06:24,-32.4504,16.2248
C,1.4,29 July 2011 at 08:12,-32.3658,16.1769
C,1.1,29 July 2011 at 08:36,-32.3467,16.1789
C,3.9,29 July 2011 at 12:12,-32.3201,16.2038
C,6.3,29 July 2011 at 16:36,-32.2704,16.1816
C,3.2,29 July 2011 at 18:00,-32.2850,16.1963
C,3.8,31 July 2011 at 03:00,328.743,16.1336
C,1.8,31 July 2011 at 22:00,329.037,16.2175
C,4.0,01 August 2011 at 07:36,329.813,16.2206
C,2.0,01 August 2011 at 12:36,329.842,16.2998
C,1.3,01 August 2011 at 17:12,329.837,16.3606
C,1.8,01 August 2011 at 22:00,329.868,16.4355
C,3.2,01 August 2011 at 22:12,329.870,16.4382
C,2.0,02 August 2011 at 09:24,330.060,16.4647
C,1.1,02 August 2011 at 17:24,330.212,16.5203
C,1.1,03 August 2011 at 06:48,330.438,16.4323
C,8.7,03 August 2011 at 08:00,330.433,16.4344
C,1.0,03 August 2011 at 10:00,330.460,16.4198
C,8.5,03 August 2011 at 19:36,330.489,16.4135
C,1.7,04 August 2011 at 01:12,330.585,16.3619
C,3.2,04 August 2011 at 02:24,330.508,16.3631
C,3.5,04 August 2011 at 08:00,330.663,16.4150
C,2.5,04 August 2011 at 09:24,330.681,16.4254
C,1.6,04 August 2011 at 10:12,330.748,16.4287
C,1.2,04 August 2011 at 11:48,330.818,16.4069
C,1.0,04 August 2011 at 14:12,330.777,16.4161
C,3.2,04 August 2011 at 21:12,330.818,16.4203
C,1.7,04 August 2011 at 23:00,330.651,16.4548
C,3.6,04 August 2011 at 23:24,330.612,16.4829
C,1.0,05 August 2011 at 10:36,330.863,16.6074
C,1.4,05 August 2011 at 19:48,330.903,16.7154
C,1.3,29 July 2011 at 13:48,-57.3973,17.5662
C,1.1,31 July 2011 at 18:00,301.841,17.4670
C,1.4,31 July 2011 at 18:48,301.830,17.4639
C,1.9,31 July 2011 at 20:48,301.785,17.4562
C,1.0,31 July 2011 at 23:36,301.779,17.4387
C,2.1,01 August 2011 at 00:48,301.773,17.4434
C,1.2,02 August 2011 at 03:12,301.424,17.3783
C,1.2,02 August 2011 at 04:00,301.423,17.3838
C,2.0,02 August 2011 at 11:36,301.317,17.3695
C,2.3,03 August 2011 at 19:00,301.346,17.5499
C,2.1,04 August 2011 at 13:12,300.947,17.6179
C,1.8,04 August 2011 at 14:36,300.916,17.6192
C,2.0,05 August 2011 at 12:48,300.966,17.7045
C,1.8,05 August 2011 at 17:48,301.002,17.6957
C,1.4,06 August 2011 at 12:24,299.741,17.8959
C,1.4,06 August 2011 at 19:24,299.197,17.9095
C,1.3,07 August 2011 at 02:24,298.759,17.9163
C,2.1,07 August 2011 at 03:24,298.742,17.9059
C,1.6,07 August 2011 at 04:12,298.721,17.9092
C,2.1,07 August 2011 at 09:24,298.674,17.9448
C,1.3,07 August 2011 at 14:12,298.515,17.9510
C,1.3,08 August 2011 at 03:12,298.443,17.9106
C,2.2,08 August 2011 at 16:36,298.477,17.8451
C,7.7,08 August 2011 at 22:12,298.384,17.8534
C,5.3,08 August 2011 at 23:24,298.316,17.8579
C,1.4,09 August 2011 at 07:24,298.047,17.7380
C,2.2,09 August 2011 at 13:48,298.311,17.6363
C,2.4,09 August 2011 at 16:00,298.199,17.5583
C,3.9,09 August 2011 at 23:48,298.109,17.4459
C,2.4,10 August 2011 at 09:36,296.135,16.9504
C,6.1,10 August 2011 at 10:48,296.111,16.9645
C,1.2,10 August 2011 at 14:12,295.891,16.9290
C,1.1,10 August 2011 at 20:36,293.718,16.8702
C,1.3,05 August 2011 at 06:12,242.933,-16.4712
C,4.1,06 August 2011 at 08:48,242.057,-16.6271
C,1.3,06 August 2011 at 11:48,242.055,-16.6474
C,1.6,07 August 2011 at 08:36,242.413,-16.8674
C,1.4,15 August 2011 at 05:00,62.4997,15.2335
C,1.3,16 August 2011 at 00:24,60.3244,15.6835
C,3.4,17 August 2011 at 10:48,60.5213,16.1405
C,1.6,18 August 2011 at 00:36,60.6887,16.2036
C,1.1,18 August 2011 at 15:12,60.6868,16.3719
C,2.9,20 August 2011 at 23:00,60.5882,16.9656
C,1.1,22 August 2011 at 16:00,60.3116,17.5385
C,1.1,24 August 2011 at 16:36,59.7477,17.9708
C,1.0,26 August 2011 at 03:36,57.8800,17.7341
C,2.3,26 August 2011 at 13:12,57.4218,17.6624
C,1.9,17 August 2011 at 03:00,55.4346,-20.4423
C,2.3,17 August 2011 at 04:24,55.3981,-20.4470
C,2.6,17 August 2011 at 16:36,55.4775,-20.1196
C,1.2,18 August 2011 at 06:48,55.7548,-20.1010
C,1.5,21 August 2011 at 18:36,54.0381,-20.6967
C,1.2,21 August 2011 at 23:12,53.9803,-20.7913
C,1.9,30 August 2011 at 03:12,356.185,18.8132
C,1.1,30 August 2011 at 05:12,355.875,18.8567
C,1.0,03 September 2011 at 03:24,294.503,21.1250
C,1.0,03 September 2011 at 14:12,295.065,21.3217
C,2.5,03 September 2011 at 17:36,294.971,21.2927
C,1.2,03 September 2011 at 18:48,295.032,21.3332
C,1.7,03 September 2011 at 23:12,294.824,21.6118
C,8.3,04 September 2011 at 01:12,294.839,21.6134
C,9.0,04 September 2011 at 04:48,294.754,21.6872
C,4.0,04 September 2011 at 06:24,294.825,21.6444
C,5.8,04 September 2011 at 15:36,295.549,21.8553
C,5.5,30 August 2011 at 22:48,258.057,-19.7652
C,1.8,02 September 2011 at 15:12,258.022,-19.7061
C,2.4,03 September 2011 at 08:00,257.936,-19.7877
C,1.2,03 September 2011 at 20:12,257.879,-19.7517
C,2.2,31 August 2011 at 11:24,222.680,13.5129
C,2.0,01 September 2011 at 12:48,222.142,13.9958
C,2.0,01 September 2011 at 18:24,222.065,14.1017
C,1.6,07 September 2011 at 22:24,223.148,15.3350
C,1.7,08 September 2011 at 10:48,223.307,15.3920
C,1.1,08 September 2011 at 23:00,223.605,15.4932
C,1.2,09 September 2011 at 02:00,223.731,15.4694
C,3.2,09 September 2011 at 15:00,224.176,15.3396
C,1.1,09 September 2011 at 23:12,224.233,15.3299
C,6.6,11 September 2011 at 08:48,225.366,14.8039
C,1.9,11 September 2011 at 13:24,225.419,14.8040
C,1.7,11 September 2011 at 19:48,225.761,14.7513
C,1.1,11 September 2011 at 21:24,225.596,14.8067
C,1.6,03 September 2011 at 22:12,181.214,-30.4912
C,2.5,08 September 2011 at 18:48,128.894,22.8919
C,1.7,10 September 2011 at 17:24,127.304,22.9600
C,2.6,16 September 2011 at 23:48,124.913,22.7997
C,9.3,16 September 2011 at 11:36,141.559,-12.7022
C,2.0,16 September 2011 at 15:12,141.959,-12.4272
C,1.4,16 September 2011 at 18:00,142.181,-12.2479
C,1.4,16 September 2011 at 22:12,142.164,-12.1212
C,1.4,17 September 2011 at 08:12,141.837,-11.6546
C,1.7,12 September 2011 at 02:24,75.3817,8.73804
C,2.0,12 September 2011 at 03:24,75.4121,8.73890
C,2.9,12 September 2011 at 12:24,52.2036,22.1513
C,9.9,12 September 2011 at 21:00,51.4957,22.2255
C,2.9,13 September 2011 at 23:36,52.8382,21.6483
C,1.8,14 September 2011 at 04:24,52.5840,21.5964
C,3.1,14 September 2011 at 23:36,51.5145,21.2508
C,4.5,16 September 2011 at 03:00,52.1330,21.2335
C,3.8,18 September 2011 at 11:00,52.1586,21.5346
C,2.0,18 September 2011 at 15:48,52.2256,21.5824
C,1.6,18 September 2011 at 22:24,52.2158,21.6763
C,1.6,20 September 2011 at 17:48,52.0861,22.2096
C,2.7,20 September 2011 at 20:00,52.1266,22.2211
C,3.0,20 September 2011 at 21:48,52.1805,22.2670
C,2.6,21 September 2011 at 14:24,52.1293,22.5295
C,2.7,21 September 2011 at 14:36,52.1349,22.5276
C,2.8,21 September 2011 at 15:24,52.0963,22.5545
C,2.0,21 September 2011 at 20:36,52.4589,22.5939
C,6.6,22 September 2011 at 04:24,52.4170,22.7090
C,4.0,22 September 2011 at 20:24,52.3836,23.2573
C,5.5,22 September 2011 at 22:36,52.2690,23.3246
C,4.1,23 September 2011 at 00:00,52.2161,23.3923
C,2.7,23 September 2011 at 08:24,52.9527,23.6905
C,6.9,23 September 2011 at 08:48,52.9863,23.7129
C,2.2,23 September 2011 at 20:48,53.1837,24.0194
C,9.6,23 September 2011 at 21:48,53.1543,24.0395
C,2.2,24 September 2011 at 08:48,53.5659,24.2289
C,1.4,14 September 2011 at 11:48,51.8699,20.9235
C,1.0,15 September 2011 at 18:36,51.9830,21.3197
C,2.2,16 September 2011 at 17:24,52.0738,21.5227
C,2.4,19 September 2011 at 05:00,52.1944,21.8438
C,1.4,20 September 2011 at 00:24,52.3049,21.9861
C,9.5,20 September 2011 at 05:12,52.3733,21.9618
C,1.6,20 September 2011 at 11:48,52.1586,22.1293
C,3.2,23 September 2011 at 12:24,53.1252,23.8546
C,1.9,14 September 2011 at 08:36,152.282,-17.7018
C,2.2,14 September 2011 at 11:24,151.953,-17.7060
C,1.8,14 September 2011 at 16:12,151.980,-17.6039
C,4.2,14 September 2011 at 16:24,151.993,-17.6045
C,9.2,14 September 2011 at 20:48,151.879,-17.6501
C,4.6,15 September 2011 at 00:24,151.823,-17.7044
C,2.3,15 September 2011 at 02:48,151.796,-17.7340
C,2.6,15 September 2011 at 21:12,151.624,-17.8214
C,7.8,16 September 2011 at 00:24,151.604,-17.8628
C,4.7,16 September 2011 at 04:36,151.669,-17.9410
C,2.2,16 September 2011 at 08:48,151.812,-17.9296
C,1.5,16 September 2011 at 19:36,151.758,-17.9776
C,6.9,19 September 2011 at 15:36,-30.3944,20.5809
C,1.3,19 September 2011 at 18:48,-30.4741,20.4878
C,1.7,20 September 2011 at 12:36,-30.9019,20.1533
C,2.5,20 September 2011 at 13:48,-30.8941,20.1644
C,2.7,21 September 2011 at 01:12,-31.0749,20.1222
C,3.9,21 September 2011 at 11:24,-31.6316,19.8426
C,8.9,22 September 2011 at 09:00,-75.9372,11.8128
C,2.1,23 September 2011 at 15:12,282.048,12.8318
C,3.4,23 September 2011 at 19:12,282.034,12.8416
C,2.7,24 September 2011 at 11:36,282.078,13.0588
C,7.9,25 September 2011 at 03:36,282.001,13.0569
C,5.7,25 September 2011 at 11:24,281.867,13.1668
C,5.2,26 September 2011 at 00:48,282.036,13.1737
C,4.7,26 September 2011 at 07:36,281.947,13.2048
C,8.8,26 September 2011 at 07:48,281.997,13.2298
C,3.3,26 September 2011 at 09:48,281.931,13.2845
C,5.1,26 September 2011 at 13:36,281.846,13.3373
C,4.8,26 September 2011 at 17:00,281.934,13.3370
C,1.8,26 September 2011 at 20:12,281.955,13.2870
C,2.4,27 September 2011 at 08:12,281.821,13.3384
C,1.1,27 September 2011 at 18:12,281.741,13.2675
C,6.4,27 September 2011 at 21:00,281.715,13.2509
C,2.0,28 September 2011 at 02:48,281.699,13.2098
C,2.7,29 September 2011 at 12:48,281.369,13.1588
C,1.0,30 September 2011 at 02:48,281.185,13.2677
C,1.1,30 September 2011 at 20:48,281.135,13.3587
C,4.1,01 October 2011 at 04:48,280.915,13.3836
C,1.0,01 October 2011 at 12:36,280.868,13.4458
C,1.5,02 October 2011 at 03:48,280.575,13.4714
C,2.6,02 October 2011 at 15:12,280.592,13.3703
C,1.3,02 October 2011 at 17:00,280.562,13.3911
C,7.6,03 October 2011 at 00:36,280.033,13.5547
C,2.1,03 October 2011 at 02:48,280.042,13.5612
C,7.3,04 October 2011 at 09:24,280.899,13.4895
C,2.3,05 October 2011 at 00:24,277.778,13.7573
C,8.6,25 September 2011 at 22:36,34.3528,-28.6938
C,9.5,26 September 2011 at 01:48,33.8973,-28.9063
C,1.3,29 September 2011 at 10:24,246.426,12.2535
C,7.7,30 September 2011 at 04:00,247.331,11.9510
C,1.3,01 October 2011 at 04:00,247.872,11.8504
C,7.6,02 October 2011 at 21:48,248.364,11.7921
C,1.2,06 October 2011 at 22:12,250.663,11.0205
C,1.0,07 October 2011 at 00:48,250.712,10.9769
C,3.4,30 September 2011 at 18:48,201.647,14.2137
C,1.1,08 October 2011 at 04:24,152.784,24.2918
C,1.1,05 October 2011 at 03:48,115.202,-13.9425
C,2.3,05 October 2011 at 07:48,115.625,-14.1885
C,6.1,05 October 2011 at 11:24,116.087,-14.3100
C,9.2,05 October 2011 at 12:48,116.087,-14.3147
C,1.4,06 October 2011 at 04:24,116.954,-14.6005
C,1.2,07 October 2011 at 01:24,117.800,-14.9933
C,3.8,10 October 2011 at 07:24,117.241,-14.7612
C,1.0,10 October 2011 at 09:12,117.204,-14.7729
C,1.4,10 October 2011 at 11:48,117.280,-14.7563
C,4.5,10 October 2011 at 14:36,117.324,-14.7421
C,1.0,13 October 2011 at 09:48,117.080,-15.3788
C,2.2,13 October 2011 at 12:24,117.059,-15.4368
C,1.1,15 October 2011 at 11:24,116.931,-17.1372
C,1.7,09 October 2011 at 13:24,58.7662,26.5777
C,4.4,12 October 2011 at 06:24,55.4762,22.5336
C,1.4,12 October 2011 at 08:00,55.2077,22.2337
C,1.7,12 October 2011 at 10:36,54.7029,21.6822
C,1.1,12 October 2011 at 15:24,54.3776,21.4668
C,1.2,13 October 2011 at 07:12,53.3940,21.2803
C,1.6,15 October 2011 at 12:36,51.4580,19.5177
C,3.5,19 October 2011 at 20:36,49.8216,17.4365
C,5.3,12 October 2011 at 11:36,54.6472,21.6284
C,4.3,12 October 2011 at 14:24,54.3886,21.4667
C,1.3,12 October 2011 at 16:36,54.3907,21.5803
C,2.7,12 October 2011 at 16:48,54.3955,21.6259
C,1.3,13 October 2011 at 03:00,53.6429,21.5231
C,2.0,13 October 2011 at 18:48,52.7671,20.8634
C,1.3,14 October 2011 at 20:48,51.8884,19.9195
C,1.3,14 October 2011 at 21:36,51.8616,19.8481
C,1.1,14 October 2011 at 23:12,51.8590,19.7463
C,1.3,15 October 2011 at 01:12,51.7954,19.7440
C,2.0,15 October 2011 at 13:24,51.4577,19.4742
C,5.0,15 October 2011 at 14:12,51.4034,19.4321
C,2.3,15 October 2011 at 16:24,51.3062,19.3871
C,1.8,16 October 2011 at 01:36,51.1989,18.6654
C,1.9,16 October 2011 at 03:36,51.2788,18.4979
C,1.3,16 October 2011 at 04:36,51.3189,18.4515
C,2.8,16 October 2011 at 07:00,51.3281,18.3050
C,2.0,16 October 2011 at 09:48,51.2474,18.1059
C,3.7,16 October 2011 at 14:36,51.2410,17.9273
C,6.3,16 October 2011 at 15:12,51.2376,17.9302
C,1.5,21 October 2011 at 13:48,51.5298,16.3026
C,2.7,21 October 2011 at 17:00,51.6475,16.1423
C,1.4,16 October 2011 at 14:00,30.4481,-28.5223
C,1.1,11 October 2011 at 23:24,49.0508,-12.5092
C,1.7,12 October 2011 at 09:48,48.4863,-12.4073
C,1.0,14 October 2011 at 06:24,48.8630,-12.2604
C,1.1,14 October 2011 at 09:00,48.8973,-12.2423
C,1.1,14 October 2011 at 15:12,48.9043,-12.2043
C,1.5,15 October 2011 at 18:24,49.0812,-12.1152
C,2.3,15 October 2011 at 05:00,97.9817,20.1156
C,1.9,17 October 2011 at 18:12,-52.0089,10.7778
C,5.5,19 October 2011 at 05:00,-54.2850,11.1957
C,1.7,19 October 2011 at 20:00,-57.1141,11.8557
C,5.4,20 October 2011 at 15:36,300.711,12.4338
C,2.4,21 October 2011 at 09:00,298.963,12.8463
C,4.1,22 October 2011 at 15:24,296.754,13.2707
C,2.5,23 October 2011 at 11:48,295.088,13.5144
C,1.2,26 October 2011 at 10:00,289.851,14.3797
C,1.0,28 October 2011 at 07:00,287.444,14.8319
C,1.7,28 October 2011 at 12:12,287.146,14.7854
C,1.4,29 October 2011 at 02:12,284.969,15.0982
C,3.0,29 October 2011 at 14:48,281.989,15.7077
C,2.2,22 October 2011 at 19:12,296.653,13.3254
C,1.7,22 October 2011 at 20:48,296.495,13.3610
C,1.9,29 October 2011 at 09:24,282.961,15.4262
C,2.1,23 October 2011 at 05:36,250.363,7.60873
C,1.0,23 October 2011 at 22:36,250.570,8.13334
C,1.7,25 October 2011 at 20:24,250.270,8.55145
C,2.4,30 October 2011 at 09:36,250.719,8.32328
C,1.9,30 October 2011 at 17:12,250.703,8.35654
C,2.3,31 October 2011 at 01:12,250.680,8.35812
C,2.6,27 October 2011 at 18:48,249.710,8.99495
C,1.0,28 October 2011 at 06:12,249.856,8.85857
C,2.1,30 October 2011 at 10:12,189.081,11.9987
C,1.5,30 October 2011 at 14:48,189.343,12.0735
C,1.5,30 October 2011 at 20:48,189.550,12.0531
C,1.5,30 October 2011 at 21:12,189.571,12.0428
C,1.4,30 October 2011 at 21:48,189.602,12.0471
C,1.2,30 October 2011 at 22:48,189.620,12.0520
C,2.7,31 October 2011 at 05:24,190.028,12.0266
C,5.2,31 October 2011 at 23:24,119.745,-14.6233
C,4.3,01 November 2011 at 10:36,119.549,-14.3174
C,3.8,03 November 2011 at 15:00,118.242,-14.4906
C,2.3,06 November 2011 at 08:12,116.133,-15.2983
C,2.0,06 November 2011 at 17:36,116.055,-15.2988
C,1.2,06 November 2011 at 20:00,115.983,-15.2788
C,1.7,06 November 2011 at 21:48,115.935,-15.3052
C,4.2,11 November 2011 at 07:00,103.426,-18.6921
C,5.4,11 November 2011 at 17:12,102.559,-18.9140
C,1.8,12 November 2011 at 16:48,100.480,-19.4264
C,2.4,12 November 2011 at 21:24,99.9312,-19.6208
C,2.4,12 November 2011 at 22:48,99.9013,-19.7040
C,1.7,13 November 2011 at 04:00,99.7907,-19.7356
C,2.4,13 November 2011 at 05:00,99.7806,-19.7109
C,1.4,13 November 2011 at 06:48,99.6230,-19.7077
C,1.9,13 November 2011 at 08:24,99.6011,-19.7132
C,1.1,13 November 2011 at 20:12,99.6838,-19.4478
C,1.9,01 November 2011 at 06:24,111.040,18.9757
C,4.7,01 November 2011 at 21:48,107.230,18.9707
C,2.2,02 November 2011 at 06:48,105.979,19.1398
C,3.4,02 November 2011 at 08:48,105.609,19.1712
C,3.2,02 November 2011 at 10:48,105.327,19.1866
C,1.6,02 November 2011 at 12:24,105.242,19.2472
C,2.7,02 November 2011 at 16:00,105.187,19.2665
C,7.8,02 November 2011 at 17:24,105.182,19.2671
C,4.4,03 November 2011 at 00:24,104.977,19.3333
C,3.4,03 November 2011 at 01:36,104.981,19.3563
C,2.9,03 November 2011 at 03:24,104.904,19.3649
C,3.2,03 November 2011 at 07:12,104.764,19.4249
C,2.1,03 November 2011 at 09:48,104.738,19.4547
C,3.4,03 November 2011 at 10:12,104.732,19.4481
C,1.5,03 November 2011 at 14:12,104.758,19.4137
C,4.5,03 November 2011 at 18:48,104.862,19.3990
C,5.4,03 November 2011 at 22:24,104.868,19.4176
C,5.8,03 November 2011 at 22:36,104.859,19.4177
C,9.2,03 November 2011 at 23:12,104.864,19.4256
C,3.8,04 November 2011 at 00:12,104.837,19.4256
C,2.9,04 November 2011 at 19:36,104.454,19.4913
C,4.6,04 November 2011 at 22:48,104.418,19.5025
C,1.8,05 November 2011 at 01:00,104.366,19.5115
C,1.3,05 November 2011 at 09:24,104.230,19.5399
C,1.5,05 November 2011 at 10:12,104.205,19.5358
C,4.2,05 November 2011 at 15:36,104.163,19.4684
C,8.8,06 November 2011 at 10:00,103.901,19.4720
C,5.3,06 November 2011 at 14:48,103.858,19.4499
C,3.5,07 November 2011 at 03:12,103.713,19.4575
C,1.4,07 November 2011 at 09:36,103.611,19.5183
C,3.2,07 November 2011 at 23:24,103.468,19.5097
C,2.6,08 November 2011 at 08:24,103.349,19.4925
C,1.8,08 November 2011 at 19:24,103.401,19.4380
C,1.9,09 November 2011 at 02:24,103.288,19.4390
C,6.0,10 November 2011 at 18:36,102.810,19.3772
C,1.6,11 November 2011 at 12:36,102.562,19.5192
C,1.3,11 November 2011 at 23:36,102.394,19.4496
C,2.5,12 November 2011 at 07:48,102.460,19.3801
C,1.2,14 November 2011 at 06:12,99.6352,19.1862
C,5.2,14 November 2011 at 09:36,97.4991,19.2152
C,3.3,15 November 2011 at 16:36,87.3557,19.7403
C,7.8,15 November 2011 at 20:36,86.8256,19.8062
C,2.3,16 November 2011 at 03:00,85.4657,19.9851
C,3.0,16 November 2011 at 03:48,85.4226,20.0049
C,7.5,16 November 2011 at 05:00,85.2110,20.0285
C,4.0,16 November 2011 at 06:24,85.0177,20.0507
C,7.9,16 November 2011 at 15:00,82.6304,20.1794
C,1.2,13 November 2011 at 16:48,56.2001,14.5436
C,1.2,08 November 2011 at 21:00,59.4850,15.2189
C,1.7,16 November 2011 at 00:12,-24.5745,-20.5650
C,2.8,16 November 2011 at 13:36,334.948,-20.8535
C,2.9,16 November 2011 at 19:00,334.731,-20.9447
C,1.6,16 November 2011 at 21:48,334.744,-20.9841
C,5.0,16 November 2011 at 23:48,334.860,-20.9601
C,2.6,17 November 2011 at 01:36,334.857,-20.9696
C,6.0,17 November 2011 at 07:24,334.766,-21.0036
C,1.1,18 November 2011 at 16:48,334.134,-20.9635
C,2.6,23 November 2011 at 13:24,328.682,-21.9152
C,2.6,13 November 2011 at 09:24,-12.6142,8.44257
C,1.9,13 November 2011 at 15:00,-13.1587,8.41325
C,2.1,14 November 2011 at 11:24,-12.7694,8.16695
C,4.2,15 November 2011 at 00:00,-12.8562,8.18347
C,1.8,20 November 2011 at 07:24,314.219,16.5516
C,1.0,23 November 2011 at 05:24,314.013,18.0691
C,1.2,24 November 2011 at 20:24,314.573,18.6039
C,3.1,17 November 2011 at 14:00,283.265,-23.7823
C,3.3,25 November 2011 at 03:48,297.701,16.4312
C,2.4,25 November 2011 at 22:00,297.081,16.6797
C,2.7,18 November 2011 at 17:24,266.078,-15.8180
C,1.4,19 November 2011 at 11:24,265.802,-15.7751
C,3.9,19 November 2011 at 20:00,265.610,-15.7543
C,1.6,19 November 2011 at 20:48,265.601,-15.7514
C,2.1,20 November 2011 at 06:24,265.641,-15.8477
C,4.8,20 November 2011 at 07:36,265.636,-15.8574
C,3.0,20 November 2011 at 12:00,265.616,-15.9506
C,1.0,20 November 2011 at 16:12,265.546,-15.9684
C,6.1,20 November 2011 at 16:48,265.552,-15.9855
C,2.1,20 November 2011 at 23:00,265.506,-16.0682
C,1.8,21 November 2011 at 04:48,265.428,-16.2047
C,1.2,22 November 2011 at 00:36,265.374,-16.3999
C,1.1,26 November 2011 at 16:12,265.607,-16.9261
C,2.0,18 November 2011 at 19:12,263.967,11.3256
C,1.2,26 November 2011 at 07:12,237.490,15.3428
C,1.5,26 November 2011 at 08:24,237.279,15.3578
C,1.7,19 November 2011 at 08:00,261.875,11.8338
C,1.8,20 November 2011 at 13:36,254.826,12.8193
C,1.3,21 November 2011 at 18:24,250.838,13.4464
C,4.9,22 November 2011 at 04:00,250.017,13.4514
C,1.9,22 November 2011 at 07:24,249.641,13.5261
C,3.2,22 November 2011 at 10:00,249.333,13.5918
C,1.0,22 November 2011 at 14:48,248.933,13.6922
C,1.6,22 November 2011 at 17:12,248.805,13.7193
C,1.0,22 November 2011 at 21:36,247.885,13.8338
C,1.9,22 November 2011 at 23:36,247.688,13.8874
C,2.0,23 November 2011 at 03:12,247.231,13.8915
C,1.1,25 November 2011 at 17:24,238.320,15.2370
C,1.4,27 November 2011 at 11:00,233.465,15.9513
C,1.2,28 November 2011 at 21:48,229.726,16.7763
C,1.1,29 November 2011 at 01:12,229.591,16.7790
C,3.6,30 November 2011 at 22:36,225.683,17.6769
C,2.3,23 November 2011 at 07:24,192.060,19.5917
C,1.0,26 November 2011 at 17:24,191.084,19.8721
C,1.1,27 November 2011 at 12:00,190.601,20.0871
C,3.2,28 November 2011 at 18:36,168.950,18.7380
C,2.1,29 November 2011 at 03:36,168.851,18.5330
C,1.1,01 December 2011 at 20:36,169.173,19.0760
C,1.4,28 November 2011 at 23:12,129.247,7.68234
C,2.5,29 November 2011 at 09:00,129.450,7.67422
C,1.2,30 November 2011 at 02:12,129.425,7.57875
C,4.8,04 December 2011 at 16:12,129.373,7.80338
C,1.4,05 December 2011 at 07:00,129.481,7.82223
C,3.7,05 December 2011 at 13:48,129.497,7.69365
C,1.1,29 November 2011 at 22:24,110.724,-19.8649
C,2.0,30 November 2011 at 00:12,110.762,-19.9521
C,1.1,30 November 2011 at 09:12,111.041,-19.9758
C,1.2,03 December 2011 at 05:48,108.657,-20.6703
C,1.3,03 December 2011 at 21:24,107.676,-21.0562
C,4.7,05 December 2011 at 15:24,106.916,-21.1844
C,2.5,05 December 2011 at 19:12,106.823,-21.1510
C,6.9,05 December 2011 at 23:24,106.649,-21.1685
C,3.8,30 November 2011 at 20:24,108.911,20.2281
C,1.3,07 December 2011 at 15:36,76.9667,18.9126
C,1.9,05 December 2011 at 03:12,97.5977,20.4124
C,1.3,04 December 2011 at 19:48,74.3417,-17.6873
C,1.2,05 December 2011 at 04:48,74.8294,-17.5577
C,1.7,12 December 2011 at 23:36,80.2452,-18.7725
C,1.4,13 December 2011 at 08:00,80.6916,-18.6406
C,1.1,13 December 2011 at 14:12,81.0115,-18.4345
C,4.8,13 December 2011 at 23:36,80.6540,-18.5635
C,3.1,14 December 2011 at 00:00,80.4927,-18.5484
C,1.9,14 December 2011 at 01:12,80.0100,-18.6732
C,1.9,14 December 2011 at 01:48,79.7874,-18.7453
C,3.5,14 December 2011 at 03:12,79.3175,-18.7728
C,3.3,14 December 2011 at 05:00,78.8098,-18.8467
C,2.9,14 December 2011 at 05:12,78.7385,-18.8719
C,2.9,05 December 2011 at 07:48,46.2507,-16.5139
C,1.0,08 December 2011 at 00:12,-6.72210,-17.0232
C,3.1,09 December 2011 at 13:24,-7.37850,-16.9088
C,1.0,10 December 2011 at 23:00,-7.91868,-17.1744
C,1.6,11 December 2011 at 00:00,-7.89331,-17.1264
C,1.2,12 December 2011 at 08:36,-8.23577,-17.4706
C,2.7,07 December 2011 at 20:12,-8.97800,8.20039
C,1.2,08 December 2011 at 02:00,-7.80344,8.41568
C,1.2,10 December 2011 at 06:36,-5.19259,9.02194
C,1.0,13 December 2011 at 22:00,299.720,19.9673
C,1.2,17 December 2011 at 05:00,298.829,19.7459
C,3.2,17 December 2011 at 23:00,298.785,20.0598
C,1.9,18 December 2011 at 02:00,298.795,20.0917
C,1.8,18 December 2011 at 05:00,298.931,20.1847
C,2.1,20 December 2011 at 11:48,299.882,20.8376
C,2.9,20 December 2011 at 20:36,301.317,20.4501
C,6.2,20 December 2011 at 22:48,301.355,20.4554
C,1.5,21 December 2011 at 01:00,301.523,20.4270
